account_id,customer_id,customer_name,product_type,delinquency_stage,days_past_due,overdue_amount,total_balance,risk_flag,current_status,email,mobile_phone,postcode,last_contact_channel,self_service_candidate,created_date
ACC-12667,CUST-52667,Brenda Ward,credit_card,mid,46,1284.02,4545.72,N,new_delinquency,victorryan@example.net,53197645435,IV35 8QW,sms,Y,2025-10-24
ACC-12668,CUST-52668,Mrs Kayleigh Thomson,auto_finance,mid,41,1711.33,6806.65,N,Awaiting Follow Up,sheppardnorman@example.org,46948396772,IG7V 4FN,email,Y,2025-11-20
ACC-12669,CUST-52669,Michael Bailey,personal_loan,mid,48,1322.22,5307.65,N,new_delinquency,maykaren@example.net,71058424080,KW3 7ZU,letter,Y,2025-11-14
ACC-12670,CUST-52670,Timothy Hanson-Hunt,credit_card,early,24,1752.96,8566.27,N,new_delinquency,thomasrita@example.net,,S7K 4RB,sms,Y,2026-01-02
ACC-12671,CUST-52671,Matthew Abbott,personal_loan,late,113,1374.18,14946.76,N,new_delinquency,allenmaria@example.com,,M4 2LT,phone,N,2025-12-02
ACC-12672,CUST-52672,Marian Rowe,auto_finance,early,22,1447.07,9985.64,N,awaiting follow up,ronaldpearson@example.org,23180823175,LE92 5LW,,Y,2025-10-22
ACC-12673,CUST-52673,Dean Nicholson,personal_loan,mid,46,350.02,5556.41,N,specialist_review,pbibi@example.net,52839252727,M8 5QD,email,Y,2025-11-08
ACC-12674,CUST-52674,Geoffrey Walton,credit_card,late,112,1023.21,9535.76,Y,new_delinquency,joelmorris@example.net,77040323159,SN5V 2WL,,N,2026-01-17
ACC-12675,CUST-52675,Janet Parry-Lee,credit_card,mid,45,1354.91,7861.7,N,no_response_cycle,murraystacey@example.net,22041609580,KW53 8EQ,letter,Y,2025-10-31
ACC-12676,CUST-52676,Christine Stephens-Wood,personal_loan,early,23,577.48,1511.38,N,email_sent,nroberts@example.org,75604524160,N4 9SW,sms,Y,2025-10-02
ACC-12677,CUST-52677,Eleanor Johnson,credit_card,early,6,595.87,8664.42,N,new_delinquency,youngfrank@example.com,83276810660,W0 3DD,letter,Y,2025-12-16
ACC-12678,CUST-52678,Ruth Thorpe,auto_finance,mid,52,898.06,5880.55,N,awaiting_follow_up,denisscott@example.net,74189350884,N1 6PL,,Y,2026-01-28
ACC-12679,CUST-52679,Dr Diane Robinson,personal_loan,early,24,1769.72,10691.01,N,Awaiting Follow Up,jmurphy@example.com,15104903984,SR5X 4FE,letter,Y,2025-11-20
ACC-12680,CUST-52680,Dr Matthew Cox,credit_card,mid,53,1491.26,11459.69,N,email_sent,ujones@example.org,81952206406,S57 1TX,sms,Y,2026-01-20
ACC-12681,CUST-52681,Molly Brookes,auto_finance,late,105,1050.16,4164.75,Y,Awaiting Follow Up,,28858081358,HX38 9FS,letter,N,2025-10-27
ACC-12682,CUST-52682,Shirley Howell,personal_loan,early,12,156.95,2487.78,N,Awaiting Follow Up,chloeharrison@example.com,82885158966,LL7 9NB,letter,Y,2025-12-12
ACC-12683,CUST-52683,Dr Alan Thompson,personal_loan,mid,43,774.79,10411.23,N,no_response_cycle,uadams@example.com,50344044417,NE3X 9BE,phone,Y,2025-10-18
ACC-12684,CUST-52684,Miss Barbara Sullivan,credit_card,late,114,116.63,11874.97,Y,promise_due,oliverevans@example.org,83336750683,E5 4YY,sms,N,2026-01-08
ACC-12685,CUST-52685,Mr Aaron Lewis,credit_card,mid,35,776.1,6504.5,N,manual_follow_up,shane12@example.com,77804906806,W0E 4YF,sms,Y,2025-12-24
ACC-12686,CUST-52686,Ms Anna Hall,credit_card,early,17,553.81,10103.17,N,Awaiting Follow Up,jasminetaylor@example.net,56232445033,M5E 3FS,sms,Y,2025-10-05
ACC-12687,CUST-52687,Mrs Bethany Glover,credit_card,early,12,867.95,7105.35,Y,legal_watch,lesley52@example.com,05882157671,G2S 9YN,sms,N,2025-12-19
ACC-12688,CUST-52688,Mrs Abbie Thompson,personal_loan,early,16,1027.68,7162.46,Y,email_sent,phillipsmargaret@example.org,62556352697,G8 6YR,email,N,2025-11-05
ACC-12689,CUST-52689,Victor Bowen,personal_loan,late,72,297.13,6098.36,Y,specialist_review,ydavies@example.com,90842716448,HU0 6JU,sms,N,2026-01-26
ACC-12690,CUST-52690,Stuart Taylor,credit_card,mid,49,450.37,7655.23,Y,plan_requested,neil52@example.net,84988621837,DL1 3BW,phone,N,2025-11-23
ACC-12691,CUST-52691,Carly Parker,credit_card,early,20,779.5,11410.07,N,no_response_cycle,eknight@example.com,,CR8H 0PT,,Y,2025-11-05
ACC-12692,CUST-52692,Martyn Ali,personal_loan,early,20,445.36,4232.78,N,awaiting_follow_up,abigail51@example.net,10270582392,CH52 8AG,phone,Y,2025-12-18
ACC-12693,CUST-52693,Owen Jarvis,personal_loan,early,9,1286.39,9896.87,N,specialist_review,daviesjessica@example.com,36100486835,N12 9SA,sms,Y,2025-10-11
ACC-12694,CUST-52694,Miss Janet Warren,credit_card,early,25,614.63,6725.41,N,no_response_cycle,mariehowell@example.com,51522317957,IV15 5LH,letter,Y,2025-10-02
ACC-12695,CUST-52695,Dr Donald Wilson,credit_card,mid,59,1797.45,2950.57,N,plan_requested,karen58@example.org,08792303040,HU89 6JB,letter,Y,2025-12-06
ACC-12696,CUST-52696,Francesca Dennis,auto_finance,mid,54,1365.19,2943.38,N,email_sent,hwilliams@example.org,,M80 9AW,letter,Y,2025-12-27
ACC-12697,CUST-52697,Gail Cooper,personal_loan,early,24,1413.61,12378.13,N,no_response_cycle,beverleyharris@example.com,70885351594,KA81 9AR,email,Y,2025-10-02
ACC-12698,CUST-52698,Luke Lambert-Norman,credit_card,early,20,1254.0,4226.41,Y,Awaiting Follow Up,roywong@example.net,87057113502,M18 2GX,sms,N,2025-11-20
ACC-12699,CUST-52699,Mr Harry Patel,auto_finance,late,120,646.83,10354.18,Y,no_response_cycle,marshallsean@example.com,04995604698,M35 0HY,letter,N,2025-11-19
ACC-12700,CUST-52700,Cameron Berry,personal_loan,early,29,1467.38,4579.93,N,manual_follow_up,grahamlambert@example.net,90349535714,S8 0WZ,sms,Y,2025-11-17
ACC-12701,CUST-52701,Mr Ronald Jones,credit_card,early,13,345.95,8518.33,N,specialist_review,dhicks@example.net,59328529135,HX2 5QP,phone,Y,2025-11-12
ACC-12702,CUST-52702,Lynne Campbell,personal_loan,late,92,1039.93,14916.18,Y,new_delinquency,doddsophie@example.org,,KY1R 9RN,,N,2025-10-14
ACC-12703,CUST-52703,Alice Carroll,auto_finance,mid,31,514.04,8765.05,N,promise_due,thompsonjeremy@example.net,66490352721,LA50 5GD,letter,Y,2025-12-24
ACC-12704,CUST-52704,Sheila Jones,personal_loan,early,18,1710.91,15396.33,N,manual_follow_up,zoeparsons@example.org,74234783479,B4E 9HT,email,Y,2026-01-25
ACC-12705,CUST-52705,Christopher Jones,personal_loan,early,10,813.68,13341.0,N,no_response_cycle,alexander10@example.org,32961828490,BA7Y 3XH,sms,Y,2026-01-16
ACC-12706,CUST-52706,Kathleen Kelly-Mitchell,credit_card,early,27,727.93,4320.88,N,legal_watch,smithjamie@example.org,56878206037,CA1Y 4LT,letter,Y,2025-10-14
ACC-12707,CUST-52707,Miss Gemma Harris,personal_loan,early,15,1038.59,6484.66,N,email_sent,vfrancis@example.net,65072933706,FY21 0HB,email,Y,2025-11-01
ACC-12708,CUST-52708,Karl Whitehead,personal_loan,mid,31,482.42,13863.54,N,no_response_cycle,roger41@example.net,05163359974,BH7E 3PY,phone,Y,2025-11-27
ACC-12709,CUST-52709,Dr Harry Peacock,personal_loan,early,25,151.23,9625.19,N,Awaiting Follow Up,wfleming@example.com,96888833369,WR9N 2FS,sms,Y,2025-10-30
ACC-12710,CUST-52710,Ms Holly Page,credit_card,mid,51,635.69,12681.99,N,legal_watch,bibibethany@example.com,23545751237,WF8R 9AP,phone,Y,2026-01-12
ACC-12711,CUST-52711,Carol Allen,auto_finance,early,17,1106.7,9920.78,N,promise_due,hurstsandra@example.net,44677739575,L09 6DA,email,Y,2025-12-27
ACC-12712,CUST-52712,Miss Hayley Phillips,auto_finance,early,29,1017.32,12301.12,N,no_response_cycle,,02592276840,S08 4TP,sms,Y,2025-11-13
ACC-12713,CUST-52713,Gavin Gould,personal_loan,early,17,1774.19,8630.71,N,specialist_review,xwalker@example.com,16437694545,WR93 1AD,sms,Y,2026-01-22
ACC-12714,CUST-52714,Joel Barker-Allen,credit_card,early,9,1318.97,7390.74,N,awaiting_follow_up,russellheath@example.org,03448475858,W3F 4FP,phone,Y,2025-10-11
ACC-12715,CUST-52715,Leah Holland-Brookes,personal_loan,mid,38,115.5,7129.82,N,plan_requested,yateslindsey@example.org,27207098991,M9 3YZ,letter,Y,2025-10-19
ACC-12716,CUST-52716,Karen Mistry,credit_card,early,12,146.28,5499.32,N,new_delinquency,franciswilliams@example.org,01226375534,MK0 9BX,,Y,2026-01-22
ACC-12717,CUST-52717,Gerald Anderson,credit_card,late,71,1314.18,9805.91,Y,Awaiting Follow Up,darren91@example.com,76297509461,BT56 7WJ,phone,N,2025-10-17
ACC-12718,CUST-52718,Mrs Suzanne Cox,credit_card,early,19,705.85,7127.42,N,promise_due,lewis39@example.net,08720676740,LE0M 9PG,email,Y,2025-11-20
ACC-12719,CUST-52719,Lauren Richards-Bray,credit_card,mid,54,1739.0,7634.5,N,no_response_cycle,johnsonfrederick@example.org,80896226021,BN07 2SY,phone,Y,2025-12-12
ACC-12720,CUST-52720,Dr Julian Holt,personal_loan,early,27,468.2,6740.25,N,awaiting_follow_up,emily85@example.net,58098284618,S1U 4RJ,,Y,2026-01-13
ACC-12721,CUST-52721,Kevin Bell,credit_card,early,28,93.22,10441.14,N,plan_requested,morrissian@example.org,29540651950,B37 0EU,email,Y,2025-12-31
ACC-12722,CUST-52722,Natasha Patel,credit_card,early,25,343.67,871.11,Y,email_sent,slaterfrank@example.net,75297234049,N0 4UW,letter,N,2025-10-26
ACC-12723,CUST-52723,Victor Hartley,personal_loan,early,16,967.21,8219.81,N,new_delinquency,sarashah@example.org,90120497467,TN2 0HG,,Y,2025-10-17
ACC-12724,CUST-52724,Hugh Potts,personal_loan,late,86,147.13,3185.52,Y,plan_requested,,53120813094,E2 8SZ,sms,N,2025-11-27
ACC-12725,CUST-52725,Owen Smith,auto_finance,mid,30,408.51,11557.74,N,promise_due,,85588400774,B4U 5BL,letter,Y,2026-01-03
ACC-12726,CUST-52726,Ian Morrison,credit_card,early,22,1086.71,7226.08,N,promise_due,williamsmalcolm@example.net,02927472833,AB9A 1HN,letter,Y,2025-12-03
ACC-12727,CUST-52727,Mrs Jasmine Murray,auto_finance,late,99,727.87,9256.92,N,manual_follow_up,colin79@example.com,58981295080,TW93 8NN,letter,N,2025-11-07
ACC-12728,CUST-52728,Dr Trevor Perry,credit_card,late,95,1514.17,8045.21,Y,legal_watch,samantha00@example.net,59738404827,L8G 2QL,,N,2025-12-08
ACC-12729,CUST-52729,Ms Maria Webster,credit_card,mid,49,307.95,12858.86,N,Awaiting Follow Up,gregoryclaire@example.org,72550237127,B3C 3HY,email,Y,2025-11-14
ACC-12730,CUST-52730,Donald Kent,personal_loan,early,17,1440.43,3083.44,N,promise_due,reynoldsvincent@example.com,96921497780,N25 9HB,phone,Y,2025-12-23
ACC-12731,CUST-52731,Sean Barker,personal_loan,late,62,1267.12,7476.16,Y,specialist_review,dean87@example.com,92043920432,E8E 9LL,letter,N,2025-12-20
ACC-12732,CUST-52732,Christian Shaw-Bryan,auto_finance,early,20,1053.07,1879.3,N,specialist_review,dylan33@example.net,33482584243,E5 2UG,sms,Y,2025-11-11
ACC-12733,CUST-52733,Declan Francis,credit_card,early,20,1552.51,12660.75,Y,,glengraham@example.com,44502997156,M39 0SN,phone,N,2026-01-07
ACC-12734,CUST-52734,Melissa Williams,personal_loan,mid,45,1274.17,11112.97,N,promise_due,dennisgoodwin@example.org,75069425077,BS89 3SA,letter,Y,2026-01-07
ACC-12735,CUST-52735,Terence Walker,credit_card,early,17,1388.25,14368.37,Y,email_sent,owensmartyn@example.com,27074133691,DT02 0NY,phone,N,2026-01-20
ACC-12736,CUST-52736,Stuart Gregory,auto_finance,early,8,584.11,1974.31,N,legal_watch,tomwalker@example.com,42611180285,HR01 8LJ,,Y,2025-11-29
ACC-12737,CUST-52737,Leslie Warren,personal_loan,early,9,755.08,6806.43,N,promise_due,khowarth@example.net,,CB8B 0RS,email,Y,2025-12-28
ACC-12738,CUST-52738,Denise Kirk-Mills,credit_card,late,109,308.34,3058.13,N,plan_requested,hsmart@example.net,,BA9X 2WF,,N,2025-11-09
ACC-12739,CUST-52739,Benjamin Clark,credit_card,mid,57,541.3,5833.23,N,no response cycle,russellsmith@example.org,51149620285,NN90 0TD,letter,Y,2026-01-27
ACC-12740,CUST-52740,Mr James Jackson,personal_loan,early,12,936.16,8357.52,N,new_delinquency,vgreen@example.org,91814705845,SR8 1GE,letter,Y,2026-01-19
ACC-12741,CUST-52741,Hollie O'Brien,credit_card,mid,59,1638.96,8913.41,N,new_delinquency,hsykes@example.net,08047808131,G91 9PH,phone,Y,2025-10-30
ACC-12742,CUST-52742,Karen Bishop,credit_card,early,13,1293.73,13469.36,N,new_delinquency,turnernigel@example.com,52018694097,AL9 1SJ,,Y,2025-11-06
ACC-12743,CUST-52743,Philip Jenkins,credit_card,mid,53,102.8,8972.25,N,plan_requested,jay44@example.net,40582208409,B7D 3JG,sms,Y,2025-12-22
ACC-12744,CUST-52744,Anne Hayes,credit_card,late,80,1664.75,9409.43,Y,manual_follow_up,qnelson@example.com,11917870902,S32 5US,email,N,2025-12-16
ACC-12745,CUST-52745,Declan Howard,credit_card,early,25,687.27,11528.78,N,no_response_cycle,gevans@example.com,30090838944,G5J 1GN,letter,Y,2025-10-11
ACC-12746,CUST-52746,Mr Josh Phillips,personal_loan,early,26,1314.82,14286.33,N,email_sent,jenniferball@example.net,44455961277,SR4 9WT,letter,Y,2026-01-04
ACC-12747,CUST-52747,Mr Anthony Warren,auto_finance,late,94,320.53,4449.88,Y,plan_requested,katherine01@example.org,,BS8 3EU,letter,N,2025-12-06
ACC-12748,CUST-52748,Margaret Dunn,personal_loan,early,9,1766.1,4806.92,N,promise_due,carolerandall@example.org,35264099973,BS74 3EA,sms,Y,2025-10-16
ACC-12749,CUST-52749,Hazel Johnston-Gregory,personal_loan,mid,33,751.53,3476.14,Y,new_delinquency,mauricetaylor@example.net,21371330205,HS6 5QN,email,N,2025-10-26
ACC-12750,CUST-52750,Andrew Parker,credit_card,early,7,1480.78,6094.24,N,Awaiting Follow Up,lburton@example.org,62683286133,SO8P 4LJ,letter,Y,2025-10-10
ACC-12751,CUST-52751,Russell Perry-Wall,credit_card,mid,44,1621.22,14308.36,Y,plan_requested,walkerfrank@example.org,45379145941,E99 9DL,,N,2025-11-20
ACC-12752,CUST-52752,Georgia Webb,auto_finance,early,14,1617.41,5626.04,N,awaiting_follow_up,,82765365191,CM6 5LW,sms,Y,2025-12-22
ACC-12753,CUST-52753,Shannon Stevenson,credit_card,mid,33,407.3,13234.72,N,specialist_review,wpoole@example.org,58348247776,E20 7BH,phone,Y,2025-12-19
ACC-12754,CUST-52754,Caroline Kelly,credit_card,early,25,244.83,6668.11,N,email_sent,ebell@example.net,81448828536,SW3 6SH,email,Y,2026-01-09
ACC-12755,CUST-52755,Leslie Henderson,auto_finance,late,74,1087.99,8252.18,Y,legal_watch,barbara84@example.org,71311345083,G91 2DQ,email,N,2025-10-21
ACC-12756,CUST-52756,Miss Jessica Cox,personal_loan,mid,49,1752.94,14364.2,N,Awaiting Follow Up,cookeclaire@example.org,90371159260,E6J 8TU,letter,Y,2025-11-14
ACC-12757,CUST-52757,Mr Dominic Riley,auto_finance,early,22,341.95,5795.26,N,new_delinquency,ihill@example.org,77359209105,DA7P 3XS,,Y,2025-10-27
ACC-12758,CUST-52758,Craig Poole,credit_card,mid,51,1141.28,4125.15,N,plan_requested,rileysarah@example.org,83982351665,E1G 1ZN,,Y,2025-11-23
ACC-12759,CUST-52759,Mr Dylan Perkins,credit_card,early,23,1423.75,9124.94,N,new_delinquency,charlie66@example.com,31042069201,S9 7SL,letter,Yes,2025-10-18
ACC-12760,CUST-52760,Jemma Cook,credit_card,mid,53,971.15,11711.99,N,no_response_cycle,jgreen@example.net,80013938572,DE0 3PY,letter,Y,2026-01-04
ACC-12761,CUST-52761,Bernard Scott-Jones,auto_finance,early,22,1494.28,7992.75,N,Awaiting Follow Up,fosterjoseph@example.org,65602091474,ML1Y 3FY,sms,Y,2025-11-17
ACC-12762,CUST-52762,Norman Burke,credit_card,late,63,675.95,13022.05,Y,,carolynharvey@example.org,96085087790,B82 9YX,phone,N,2025-12-11
ACC-12763,CUST-52763,Tom Turner,credit_card,mid,35,844.27,5777.79,N,manual_follow_up,lwilliams@example.org,87793870344,SW3 0UU,,Y,2025-12-30
ACC-12764,CUST-52764,Diane Moore,personal_loan,mid,50,645.8,11674.38,N,manual_follow_up,robinsonpamela@example.org,09960694781,L06 2UD,letter,Y,2025-10-22
ACC-12765,CUST-52765,Olivia Collins-Richards,personal_loan,early,15,1277.51,7818.0,N,email_sent,paulrichards@example.org,04826839415,S4K 0AE,letter,Y,2026-01-21
ACC-12766,CUST-52766,Leonard Allan,personal_loan,early,13,1629.42,6667.84,N,plan_requested,,30349461070,N0 6SJ,phone,Y,2025-12-11
ACC-12767,CUST-52767,Ms Kimberley Marshall,credit_card,mid,49,140.78,2498.05,N,awaiting_follow_up,antonylawson@example.com,04060787364,M4K 4XF,sms,Y,2025-10-23
ACC-12768,CUST-52768,Nigel Walters,credit_card,late,80,652.5,3224.9,Y,,ashley08@example.net,53139730453,E2 4XB,,N,2025-10-08
ACC-12769,CUST-52769,Dr Leon Watson,auto_finance,early,11,1177.24,1852.71,N,Awaiting Follow Up,cpowell@example.com,66210412740,HA72 7JF,phone,Y,2025-10-31
ACC-12770,CUST-52770,Timothy Barker-Hanson,auto_finance,early,5,1679.88,14545.24,N,promise_due,ydavies@example.net,73091623219,CW11 9GZ,phone,Y,2025-12-01
ACC-12771,CUST-52771,Sandra Parker,credit_card,early,23,1062.62,9469.89,N,promise_due,adavison@example.com,14376068989,S3T 4PR,sms,Y,2025-12-02
ACC-12772,CUST-52772,Mrs Carly Nelson,credit_card,early,20,548.44,10232.02,N,plan_requested,douglasdeborah@example.net,16550488663,E4D 4WB,,Y,2026-01-07
ACC-12773,CUST-52773,Miss Lynn Brown,credit_card,early,21,891.92,3438.61,N,Awaiting Follow Up,woodsteven@example.org,91387150008,NN4E 9QU,phone,Y,2026-01-10
ACC-12774,CUST-52774,Jane Harrison-Hall,credit_card,late,87,1273.18,9446.08,Y,awaiting_follow_up,brooksderek@example.net,75123628789,WV41 5GG,,N,2025-12-05
ACC-12775,CUST-52775,Tony Kaur-Ford,credit_card,early,6,482.94,8665.99,N,legal_watch,fthornton@example.org,06873749875,CF8P 2JR,,Y,2025-10-20
ACC-12776,CUST-52776,Elizabeth Fraser,auto_finance,early,14,1037.45,6331.07,N,manual_follow_up,gillian81@example.net,80686956248,RM5Y 8TU,phone,Y,2025-10-25
ACC-12777,CUST-52777,Shane Nicholls,auto_finance,mid,51,176.44,9536.68,N,specialist_review,wlewis@example.net,69984741230,TS25 9XU,email,Y,2025-11-11
ACC-12778,CUST-52778,Jake Ellis,auto_finance,early,28,1146.76,2469.23,N,Awaiting Follow Up,mooredanielle@example.net,48865820684,WF64 2HH,email,Y,2025-10-19
ACC-12779,CUST-52779,Georgia Watkins,personal_loan,late,60,1300.67,14909.07,Y,specialist_review,jamie51@example.org,26685921866,N98 2JE,sms,N,2025-12-18
ACC-12780,CUST-52780,Dr Kenneth Power,credit_card,early,17,1620.86,10124.0,N,awaiting_follow_up,clarehoward@example.com,,G8 3GY,sms,Y,2026-01-26
ACC-12781,CUST-52781,Holly Oliver,credit_card,mid,43,931.9,9674.22,N,,,37567047155,M55 8GS,sms,Y,2025-10-26
ACC-12782,CUST-52782,Mark Dean,personal_loan,mid,33,1357.2,13123.55,N,no_response_cycle,robertchapman@example.net,12567851260,S9J 5AQ,,Y,2026-01-10
ACC-12783,CUST-52783,Lucy Ali,personal_loan,mid,55,1055.42,5973.39,N,email_sent,timothy91@example.net,63109620560,GY1 6JY,phone,Y,2025-10-20
ACC-12784,CUST-52784,Victor White-Abbott,auto_finance,mid,30,1349.84,14048.62,N,manual_follow_up,xobrien@example.net,36911166806,S2T 8SQ,email,Y,2026-01-22
ACC-12785,CUST-52785,Mrs Tracy Jones,personal_loan,mid,30,1075.2,1591.97,N,awaiting_follow_up,dhumphries@example.com,39400760491,L8 7YW,phone,Y,2025-10-06
ACC-12786,CUST-52786,Mr Luke Pearce,personal_loan,mid,48,887.84,6579.6,N,new_delinquency,adriangreen@example.com,54826212856,N35 1GF,email,Y,2025-11-08
ACC-12787,CUST-52787,Hannah King,credit_card,mid,34,287.52,8411.78,Y,legal_watch,,75226369735,DL7H 8TL,letter,N,2026-01-12
ACC-12788,CUST-52788,Daniel Short,credit_card,mid,54,397.47,1847.81,N,specialist_review,barbara23@example.net,66257617283,N19 9RN,email,Y,2026-01-02
ACC-12789,CUST-52789,Carole O'Connor,personal_loan,early,16,1072.1,9779.49,N,plan_requested,wrightabbie@example.net,73376106873,DH6V 7FN,letter,Y,2025-10-19
ACC-12790,CUST-52790,Simon Gibbs,personal_loan,early,18,756.63,2335.52,N,no_response_cycle,odonnellalan@example.com,26532127130,CH4A 1XD,,Y,2025-11-02
ACC-12791,CUST-52791,Damian Clark,auto_finance,late,107,315.59,10513.84,Y,promise_due,gregorythomas@example.org,79394109924,DL0 3RJ,letter,N,2025-11-18
ACC-12792,CUST-52792,Billy Jones-Austin,credit_card,early,26,1117.67,3658.53,N,email_sent,wrightshane@example.org,90123278328,N67 2RL,letter,Y,2026-01-11
ACC-12793,CUST-52793,Danielle Rose,credit_card,early,9,1581.49,4076.24,N,manual_follow_up,robertbegum@example.org,34928252530,L1U 3JA,phone,Y,2025-11-28
ACC-12794,CUST-52794,Ms Kelly Wright,credit_card,early,7,208.03,9293.47,N,email_sent,lesliethompson@example.com,70370681891,HX90 1AN,phone,Y,2026-01-03
ACC-12795,CUST-52795,Jodie Bradshaw-Campbell,credit_card,early,8,929.62,12667.63,N,email_sent,peterhall@example.org,86954105911,M0T 8SX,letter,Y,2025-11-26
ACC-12796,CUST-52796,Miss Sandra Johnson,credit_card,mid,56,886.72,1912.91,N,promise_due,hilary81@example.com,,TR19 0EB,,Y,2026-01-26
ACC-12797,CUST-52797,Mandy Jones,auto_finance,early,14,797.31,9326.54,N,promise_due,qmoore@example.org,77941147351,M5 9UX,sms,Y,2025-11-21
ACC-12798,CUST-52798,Barry Fraser,credit_card,early,20,142.53,5712.96,N,Awaiting Follow Up,lesliejames@example.com,48576327771,TN68 4WG,email,Y,2025-12-13
ACC-12799,CUST-52799,Lesley Bailey,credit_card,early,27,827.84,4113.15,N,email_sent,fbrown@example.com,62157728997,BA7Y 5UJ,phone,Y,2025-11-19
ACC-12800,CUST-52800,Ryan Gray-Fisher,auto_finance,mid,45,1173.19,4385.95,N,no_response_cycle,meganallen@example.net,22568673380,SK7 9UE,email,Y,2025-12-06
ACC-12801,CUST-52801,Joseph Mitchell,personal_loan,early,12,1381.63,13847.79,N,no_response_cycle,meganmitchell@example.com,88524232757,TQ0R 1GJ,sms,Y,2025-10-09
ACC-12802,CUST-52802,Mr Joseph Nicholls,credit_card,late,71,844.19,12435.27,Y,promise_due,dbrooks@example.net,66599704857,TW73 7NL,phone,N,2025-11-14
ACC-12803,CUST-52803,Dr Stephen Kaur,auto_finance,early,27,1609.43,9585.56,N,awaiting_follow_up,debraturner@example.com,00873711864,DD1 4PY,phone,Y,2026-01-09
ACC-12804,CUST-52804,Paula Nixon,personal_loan,early,19,1499.68,8675.17,N,awaiting_follow_up,karl70@example.net,66561953695,RM89 8LY,sms,Y,2025-12-10
ACC-12805,CUST-52805,Adam Hughes,credit_card,mid,44,137.07,13064.99,N,promise_due,pearcepaula@example.net,42111673468,ME4 7AZ,sms,Y,2025-10-13
